DATEPRD;7405f;7078;5599;5351;7289;5693;5769
2015-07-10;0.0;1462.23;678.74;217.63;126.55;0.0;0.0
2015-07-11;0.0;1436.82;667.44;214.0;124.12;0.0;0.0
2015-07-12;0.0;1426.88;663.26;217.93;124.01;0.0;0.0
2015-07-13;0.0;1417.43;610.09;230.04;132.36;0.0;0.0
2015-07-14;0.0;1412.23;600.23;226.32;130.14;0.0;0.0
2015-07-15;0.0;1394.07;592.41;223.37;127.02;0.0;0.0
2015-07-16;0.0;1375.3;585.18;220.64;126.37;0.0;0.0
2015-07-17;0.0;1368.17;580.8;218.99;129.01;0.0;0.0
2015-07-18;0.0;1364.31;579.91;218.66;51.22;0.0;0.0
2015-07-19;0.0;1344.57;571.4;215.45;0.0;0.0;0.0
2015-07-20;0.0;1335.28;566.97;213.78;0.0;0.0;0.0
2015-07-21;0.0;1344.53;571.98;215.67;0.0;0.0;0.0
2015-07-22;110.7;1355.39;577.12;217.6;0.0;0.0;0.0
2015-07-23;165.82;1356.95;577.31;217.68;0.0;0.0;0.0
2015-07-24;264.65;1342.47;571.51;215.49;0.0;0.0;0.0
2015-07-25;204.35;1345.15;565.63;213.27;0.0;0.0;0.0
2015-07-26;229.61;1332.97;558.57;210.61;0.0;0.0;0.0
2015-07-27;227.7;1321.31;554.05;208.91;0.0;0.0;0.0
2015-07-28;223.78;1299.1;544.54;205.32;0.0;0.0;0.0
2015-07-29;182.64;1335.51;555.11;143.98;0.0;0.0;0.0
2015-07-30;201.69;1310.45;544.61;205.34;0.0;0.0;0.0
2015-07-31;267.48;1289.69;533.85;201.29;0.0;0.0;0.0
2015-08-01;350.0;1283.49;531.46;200.38;0.0;0.0;0.0
2015-08-02;322.99;1277.28;531.27;200.32;0.0;0.0;0.0
2015-08-03;384.65;1267.78;525.84;198.27;0.0;0.0;0.0
2015-08-04;443.81;1272.72;527.99;199.08;0.0;0.0;0.0
2015-08-05;732.83;1276.71;529.55;199.66;0.0;0.0;0.0
2015-08-06;583.05;1256.08;521.22;196.53;0.0;0.0;0.0
2015-08-07;53.69;1236.69;515.53;194.38;0.0;0.0;0.0
2015-08-08;0.0;1216.54;506.25;190.88;0.0;0.0;0.0
2015-08-09;0.0;1229.59;510.38;192.44;0.0;0.0;0.0
2015-08-10;0.0;1221.71;507.31;191.28;0.0;0.0;0.0
2015-08-11;0.0;1201.51;499.8;188.45;0.0;0.0;0.0
2015-08-12;0.0;1210.98;504.14;190.09;0.0;0.0;0.0
2015-08-13;0.0;1205.33;500.32;188.64;0.0;0.0;0.0
2015-08-14;0.0;1205.98;501.26;189.0;0.0;0.0;0.0
2015-08-15;0.0;1204.85;501.1;188.94;58.0;0.0;0.0
2015-08-16;0.0;1199.53;499.86;188.47;317.27;0.0;0.0
2015-08-17;0.0;1185.78;493.68;186.14;286.73;0.0;0.0
2015-08-18;0.0;1192.7;496.73;187.29;288.96;0.0;0.0
2015-08-19;0.0;1191.93;502.27;184.81;293.67;0.0;0.0
2015-08-20;0.0;1204.72;501.07;188.93;295.35;0.0;0.0
2015-08-21;0.0;1179.2;496.79;187.31;323.83;0.0;0.0
2015-08-22;0.0;1176.63;496.05;187.04;323.24;0.0;0.0
2015-08-23;0.0;1163.24;484.62;182.72;323.97;0.0;0.0
2015-08-24;0.0;1160.11;483.49;182.3;323.19;0.0;0.0
2015-08-25;0.0;1158.64;482.3;181.85;322.41;0.0;0.0
2015-08-26;0.0;671.06;323.16;83.33;204.38;0.0;0.0
2015-08-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-08-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-08-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-08-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-08-31;0.0;447.37;499.83;27.78;216.67;0.0;0.0
2015-09-01;0.0;1154.34;469.31;157.03;312.75;0.0;0.0
2015-09-02;0.0;1192.8;442.93;167.01;295.69;0.0;0.0
2015-09-03;0.0;1098.55;429.99;149.36;286.99;0.0;0.0
2015-09-04;176.51;955.69;413.54;116.5;275.44;0.0;0.0
2015-09-05;291.3;1079.01;429.77;194.21;281.33;0.0;0.0
2015-09-06;344.41;1043.55;415.64;189.75;272.04;0.0;0.0
2015-09-07;360.29;1036.29;412.74;188.42;269.89;0.0;0.0
2015-09-08;369.91;1027.85;409.37;186.89;267.64;0.0;0.0
2015-09-09;370.14;1028.02;409.62;187.0;267.81;0.0;0.0
2015-09-10;355.61;1024.19;408.28;186.39;266.87;0.0;0.0
2015-09-11;334.51;1027.57;409.62;187.0;240.98;0.0;0.0
2015-09-12;397.18;1041.37;415.13;189.52;244.15;0.0;0.0
2015-09-13;411.79;1032.61;411.61;187.91;242.11;0.0;0.0
2015-09-14;427.44;1005.36;400.78;182.96;235.7;0.0;0.0
2015-09-15;434.04;1040.99;414.94;189.43;244.0;0.0;0.0
2015-09-16;438.65;1051.22;418.98;191.27;246.35;0.0;0.0
2015-09-17;515.22;1040.85;414.92;189.42;243.94;0.0;0.0
2015-09-18;614.6;1082.77;431.6;197.04;253.84;0.0;0.0
2015-09-19;509.6;1051.51;419.13;191.34;246.53;0.0;0.0
2015-09-20;109.07;1006.61;401.25;183.18;236.01;0.0;0.0
2015-09-21;0.0;1065.57;424.75;193.91;250.08;0.0;0.0
2015-09-22;0.0;810.98;350.77;99.34;206.11;0.0;0.0
2015-09-23;0.0;1070.19;426.96;190.37;256.33;0.0;0.0
2015-09-24;0.0;1069.42;426.3;194.61;222.76;0.0;0.0
2015-09-25;0.0;1067.92;423.33;169.33;209.22;0.0;0.0
2015-09-26;0.0;1070.45;424.5;169.8;209.8;0.0;0.0
2015-09-27;0.0;1056.78;419.13;167.65;207.14;0.0;0.0
2015-09-28;0.0;1052.85;417.56;167.02;206.37;0.0;0.0
2015-09-29;0.0;1050.53;416.21;165.39;206.02;0.0;0.0
2015-09-30;0.0;1088.75;385.85;171.36;213.46;0.0;0.0
2015-10-01;0.0;1104.83;391.95;175.34;216.65;0.0;0.0
2015-10-02;0.0;1117.65;408.03;191.42;211.61;0.0;0.0
2015-10-03;0.0;1162.37;404.51;189.77;209.78;0.0;0.0
2015-10-04;0.0;1159.62;402.23;187.11;209.12;0.0;0.0
2015-10-05;0.0;1151.09;399.95;187.63;207.39;0.0;0.0
2015-10-06;0.0;1145.05;397.87;186.65;206.33;0.0;0.0
2015-10-07;0.0;1148.87;399.04;187.21;206.94;0.0;0.0
2015-10-08;0.0;1133.96;393.22;184.47;203.92;0.0;0.0
2015-10-09;0.0;1188.88;400.26;192.53;212.82;0.0;0.0
2015-10-10;0.0;1187.22;399.08;191.96;212.21;0.0;0.0
2015-10-11;0.0;1190.45;400.33;192.56;212.88;0.0;0.0
2015-10-12;0.0;1176.43;395.79;190.38;210.45;0.0;0.0
2015-10-13;0.0;1037.47;347.6;151.5;187.23;0.0;0.0
2015-10-14;68.45;1141.23;387.47;186.2;206.01;0.0;0.0
2015-10-15;105.62;1150.21;385.64;185.5;205.07;0.0;0.0
2015-10-16;157.84;1182.94;396.94;190.93;211.08;0.0;0.0
2015-10-17;153.95;1169.51;392.73;188.91;208.84;0.0;0.0
2015-10-18;150.21;1172.3;394.25;189.64;209.65;0.0;0.0
2015-10-19;225.44;1135.6;382.11;183.8;203.19;0.0;0.0
2015-10-20;220.67;1137.63;382.77;184.12;203.54;0.0;0.0
2015-10-21;208.22;1129.59;380.09;182.83;202.12;0.0;0.0
2015-10-22;217.89;1129.0;379.88;182.73;202.01;0.0;0.0
2015-10-23;218.67;1115.41;375.3;180.53;199.61;0.0;0.0
2015-10-24;252.89;1102.06;370.78;178.36;197.22;0.0;0.0
2015-10-25;284.35;1164.72;391.93;188.52;208.44;0.0;0.0
2015-10-26;393.65;10.71;342.9;164.94;182.37;0.0;0.0
2015-10-27;418.62;0.0;342.74;164.86;182.31;0.0;0.0
2015-10-28;399.81;0.0;372.18;179.02;197.99;0.0;0.0
2015-10-29;606.2;268.69;316.07;151.69;215.08;0.0;0.0
2015-10-30;3.32;811.29;365.26;156.28;197.65;0.0;0.0
2015-10-31;0.0;0.0;389.73;187.47;207.32;0.0;0.0
2015-11-01;0.0;0.0;393.43;189.24;209.29;0.0;0.0
2015-11-02;0.0;0.0;375.46;166.89;198.93;0.0;0.0
2015-11-03;0.0;863.3;376.81;181.25;200.5;0.0;0.0
2015-11-04;0.0;1481.57;390.01;187.6;207.78;0.0;0.0
2015-11-05;0.0;1535.69;394.87;167.76;206.85;0.0;0.0
2015-11-06;0.0;1428.62;363.73;174.96;110.12;0.0;0.0
2015-11-07;0.0;1413.79;357.88;172.15;81.19;0.0;0.0
2015-11-08;0.0;1398.35;348.14;167.46;185.75;0.0;0.0
2015-11-09;0.0;1304.41;322.03;154.9;278.28;0.0;0.0
2015-11-10;0.0;1292.4;319.06;153.47;275.63;0.0;0.0
2015-11-11;0.0;1360.35;335.83;161.54;290.63;0.0;0.0
2015-11-12;0.0;1295.84;393.73;189.39;235.07;0.0;0.0
2015-11-13;0.0;1286.74;390.97;188.06;233.38;0.0;0.0
2015-11-14;0.0;1314.3;399.34;192.09;238.33;0.0;0.0
2015-11-15;0.0;1321.18;401.44;193.1;239.42;0.0;0.0
2015-11-16;0.0;1321.76;400.74;191.32;240.16;0.0;0.0
2015-11-17;0.0;1312.14;398.69;191.78;238.37;0.0;0.0
2015-11-18;63.09;1298.28;394.48;189.75;102.58;0.0;0.0
2015-11-19;57.47;1338.18;406.6;195.58;0.0;0.0;0.0
2015-11-20;175.11;1281.18;389.28;187.25;95.34;0.0;0.0
2015-11-21;252.27;1316.69;400.07;192.44;43.94;0.0;0.0
2015-11-22;303.18;1280.9;389.2;187.21;14.47;0.0;0.0
2015-11-23;303.74;1284.19;390.2;187.69;0.0;0.0;0.0
2015-11-24;301.02;1272.84;386.75;186.03;0.0;0.0;0.0
2015-11-25;308.88;1259.01;382.54;184.01;0.0;0.0;0.0
2015-11-26;289.87;1250.58;379.98;182.78;0.0;0.0;0.0
2015-11-27;311.81;1240.99;377.07;181.38;0.0;0.0;0.0
2015-11-28;318.61;1230.7;373.94;179.87;0.0;0.0;0.0
2015-11-29;324.82;1218.0;370.09;178.02;0.0;0.0;0.0
2015-11-30;322.18;1208.25;367.12;176.59;0.0;0.0;0.0
2015-12-01;318.37;1190.89;361.85;174.05;0.0;0.0;0.0
2015-12-02;349.66;1185.75;360.29;173.3;0.0;0.0;0.0
2015-12-03;352.55;1189.44;361.4;173.84;0.0;0.0;0.0
2015-12-04;372.09;1168.78;355.13;170.82;0.0;0.0;0.0
2015-12-05;334.45;1221.25;371.07;178.49;0.0;0.0;0.0
2015-12-06;356.49;1204.14;365.87;175.99;0.0;0.0;0.0
2015-12-07;361.71;1215.25;369.25;177.61;0.0;0.0;0.0
2015-12-08;406.31;1210.73;367.88;176.95;0.0;0.0;0.0
2015-12-09;97.79;973.0;155.48;96.23;212.65;0.0;0.0
2015-12-10;0.0;1168.18;413.59;138.11;310.21;0.0;0.0
2015-12-11;0.0;1221.03;384.79;163.14;246.08;0.0;0.0
2015-12-12;0.0;1220.87;377.79;181.72;241.6;0.0;0.0
2015-12-13;0.0;1223.58;371.78;178.83;238.04;0.0;0.0
2015-12-14;0.0;1213.2;368.62;177.31;236.18;0.0;0.0
2015-12-15;0.0;1206.37;366.55;176.31;234.69;0.0;0.0
2015-12-16;0.0;1190.22;361.65;173.96;231.34;0.0;0.0
2015-12-17;0.0;1200.1;364.64;175.4;210.03;0.0;0.0
2015-12-18;0.0;1181.96;359.13;172.75;206.85;0.0;0.0
2015-12-19;0.0;1173.04;356.43;171.45;205.29;0.0;0.0
2015-12-20;0.0;1155.77;351.17;168.92;202.27;0.0;0.0
2015-12-21;0.0;1149.91;349.4;168.06;201.25;0.0;0.0
2015-12-22;0.0;1137.37;345.58;166.23;199.05;0.0;0.0
2015-12-23;0.0;1136.43;344.54;164.49;199.05;0.0;0.0
2015-12-24;0.0;1124.81;341.77;164.4;196.87;0.0;0.0
2015-12-25;0.0;1120.24;340.83;163.95;196.45;0.0;0.0
2015-12-26;0.0;1110.87;337.53;162.36;194.64;0.0;0.0
2015-12-27;0.0;1085.91;329.95;158.71;190.35;0.0;0.0
2015-12-28;0.0;1098.33;332.55;158.77;192.7;0.0;0.0
2015-12-29;0.0;1088.75;330.81;159.12;191.39;0.0;0.0
2015-12-30;0.0;1088.15;330.63;159.04;191.5;0.0;0.0
2015-12-31;0.0;1079.58;328.02;157.78;190.56;0.0;0.0
2016-01-01;0.0;1075.6;326.82;157.2;190.03;0.0;0.0
2016-01-02;0.0;1052.84;319.9;153.88;186.17;0.0;0.0
2016-01-03;0.0;767.34;225.77;96.03;133.75;0.0;0.0
2016-01-04;82.82;854.55;254.52;104.68;19.15;0.0;0.0
2016-01-05;32.67;1064.37;323.41;155.56;0.0;0.0;0.0
2016-01-06;93.87;1049.77;318.97;153.43;0.0;0.0;0.0
2016-01-07;164.52;1054.93;320.53;154.18;0.0;0.0;0.0
2016-01-08;194.43;1062.46;322.82;155.28;0.0;0.0;0.0
2016-01-09;205.53;1066.1;323.93;155.81;0.0;0.0;0.0
2016-01-10;187.41;1069.38;324.93;156.29;0.0;0.0;0.0
2016-01-11;170.45;1080.11;328.19;157.86;0.0;0.0;0.0
2016-01-12;156.61;1085.46;329.82;158.65;0.0;0.0;0.0
2016-01-13;232.69;975.22;294.84;132.99;0.0;0.0;0.0
2016-01-14;258.42;1095.77;332.95;160.15;0.0;0.0;0.0
2016-01-15;199.68;1095.24;332.78;160.07;0.0;0.0;0.0
2016-01-16;199.16;1089.1;330.91;159.17;0.0;0.0;0.0
2016-01-17;197.21;1077.76;327.47;157.52;0.0;0.0;0.0
2016-01-18;197.52;1069.7;325.02;156.34;0.0;0.0;0.0
2016-01-19;257.83;1037.73;315.31;151.67;0.0;0.0;0.0
2016-01-20;150.62;884.99;264.18;110.37;93.34;0.0;0.0
2016-01-21;0.0;999.89;303.82;141.28;273.19;0.0;0.0
2016-01-22;0.0;986.66;290.2;149.94;194.57;0.0;0.0
2016-01-23;0.0;1017.71;299.33;154.65;200.79;0.0;0.0
2016-01-24;0.0;1029.68;302.85;156.47;203.46;0.0;0.0
2016-01-25;0.0;1018.58;303.88;153.24;216.42;0.0;0.0
2016-01-26;0.0;909.7;271.65;138.82;191.44;0.0;0.0
2016-01-27;0.0;1047.12;307.97;159.12;205.72;0.0;0.0
2016-01-28;0.0;999.13;293.86;151.83;196.22;0.0;0.0
2016-01-29;0.0;1003.85;295.25;152.55;197.19;0.0;0.0
2016-01-30;0.0;998.54;293.69;151.74;196.18;0.0;0.0
2016-01-31;0.0;983.98;289.41;149.53;193.31;0.0;0.0
2016-02-01;0.0;974.41;286.59;148.07;191.42;0.0;0.0
2016-02-02;0.0;974.86;286.73;148.14;191.51;0.0;0.0
2016-02-03;0.0;958.24;281.83;145.61;188.24;0.0;0.0
2016-02-04;0.0;814.92;243.73;123.99;164.61;0.0;0.0
2016-02-05;0.0;959.73;288.65;143.41;192.71;0.0;0.0
2016-02-06;65.72;964.7;283.74;146.6;189.42;0.0;0.0
2016-02-07;52.25;943.02;277.35;143.3;185.2;0.0;0.0
2016-02-08;72.77;941.1;276.8;143.01;184.82;0.0;0.0
2016-02-09;118.71;945.72;278.15;143.71;185.72;0.0;0.0
2016-02-10;207.31;933.96;274.69;141.92;183.41;0.0;0.0
2016-02-11;210.23;946.58;278.41;143.84;185.9;0.0;0.0
2016-02-12;308.45;894.51;263.09;135.93;175.68;0.0;0.0
2016-02-13;293.21;868.54;255.45;131.98;170.59;0.0;0.0
2016-02-14;241.12;884.88;260.26;134.47;173.8;0.0;0.0
2016-02-15;239.99;881.95;259.4;134.02;173.22;0.0;0.0
2016-02-16;237.43;872.42;256.59;132.57;171.35;0.0;0.0
2016-02-17;236.6;869.87;255.84;132.18;170.87;0.0;0.0
2016-02-18;232.24;854.03;251.19;129.78;167.79;0.0;0.0
2016-02-19;298.12;825.63;242.83;125.46;162.29;0.0;0.0
2016-02-20;307.88;853.38;250.99;129.68;168.55;0.0;0.0
2016-02-21;296.78;812.43;238.95;123.46;159.68;0.0;0.0
2016-02-22;304.54;827.96;243.52;125.82;162.76;0.0;0.0
2016-02-23;303.99;827.24;243.3;125.71;162.65;0.0;0.0
2016-02-24;327.03;824.52;242.5;125.29;162.13;0.0;0.0
2016-02-25;338.24;841.92;247.63;127.94;165.56;0.0;0.0
2016-02-26;24.87;915.13;269.16;139.07;179.97;0.0;0.0
2016-02-27;0.0;909.45;267.49;138.2;178.87;0.0;0.0
2016-02-28;0.55;920.21;270.65;139.83;180.97;0.0;0.0
2016-02-29;0.0;913.26;268.61;138.78;179.64;0.0;0.0
2016-03-01;0.0;927.68;272.84;140.97;182.78;0.0;0.0
2016-03-02;0.0;914.24;268.9;138.93;180.29;0.0;0.0
2016-03-03;0.0;904.67;266.08;137.47;178.3;0.0;0.0
2016-03-04;0.0;897.9;264.09;136.45;176.92;0.0;0.0
2016-03-05;0.0;885.43;260.42;134.55;174.4;0.0;0.0
2016-03-06;0.0;884.02;260.01;134.34;174.11;0.0;0.0
2016-03-07;0.0;874.84;257.3;132.94;172.3;0.0;0.0
2016-03-08;0.0;864.92;254.39;131.43;170.3;0.0;0.0
2016-03-09;0.0;853.72;251.09;129.73;168.07;0.0;0.0
2016-03-10;0.0;853.34;250.98;129.67;167.99;0.0;0.0
2016-03-11;0.0;842.42;247.77;128.01;165.85;0.0;0.0
2016-03-12;0.0;840.27;247.14;78.86;165.42;0.0;0.0
2016-03-13;0.0;810.39;238.35;123.15;159.53;0.0;0.0
2016-03-14;0.0;833.66;245.19;126.68;164.1;0.0;0.0
2016-03-15;0.0;826.61;243.12;125.61;162.72;0.0;0.0
2016-03-16;0.0;836.04;245.9;127.05;54.18;0.0;0.0
2016-03-17;50.3;793.99;233.53;120.66;156.06;0.0;0.0
2016-03-18;37.98;782.53;230.16;118.92;153.81;0.0;0.0
2016-03-19;63.63;775.2;228.0;117.8;152.37;0.0;0.0
2016-03-20;81.67;780.31;229.51;118.58;153.38;0.0;0.0
2016-03-21;108.85;771.82;227.01;117.29;151.71;0.0;0.0
2016-03-22;189.41;747.5;219.85;113.59;146.92;0.0;0.0
2016-03-23;243.92;742.17;218.29;112.78;145.88;0.0;0.0
2016-03-24;246.84;747.21;219.77;113.55;70.16;0.0;0.0
2016-03-25;248.04;751.04;220.9;114.13;0.0;0.0;0.0
2016-03-26;265.31;736.54;216.63;111.92;0.0;0.0;0.0
2016-03-27;253.28;700.36;205.99;106.43;0.0;0.0;0.0
2016-03-28;271.68;719.31;211.56;109.31;0.0;0.0;0.0
2016-03-29;275.74;724.26;213.02;110.06;0.0;0.0;0.0
2016-03-30;293.43;707.54;208.1;107.52;0.0;0.0;0.0
2016-03-31;287.42;693.73;204.04;105.42;0.0;0.0;0.0
2016-04-01;299.49;681.67;200.49;103.59;0.0;0.0;0.0
2016-04-02;284.72;671.45;197.48;102.03;0.0;0.0;0.0
2016-04-03;280.17;675.8;198.76;102.69;0.0;0.0;0.0
2016-04-04;281.93;676.6;199.0;102.82;0.0;0.0;0.0
2016-04-05;317.38;674.13;198.27;102.44;0.0;0.0;0.0
2016-04-06;208.0;557.55;167.16;76.6;0.17;0.0;0.0
2016-04-07;0.0;669.68;196.96;94.06;262.93;0.0;0.0
2016-04-08;0.0;618.92;222.82;118.84;159.3;0.0;0.0
2016-04-09;0.0;603.35;217.22;115.85;155.46;0.0;0.0
2016-04-10;0.0;599.95;215.98;115.19;154.72;0.0;0.0
2016-04-11;0.0;586.37;211.09;112.58;151.31;0.0;0.0
2016-04-12;0.0;568.36;204.61;109.13;192.12;0.0;0.0
2016-04-13;0.0;567.41;204.27;108.94;191.67;0.0;0.0
2016-04-14;0.0;571.11;205.6;109.65;197.26;0.0;0.0
2016-04-15;0.0;555.12;199.84;106.58;191.65;0.0;0.0
2016-04-16;0.0;22.74;211.33;112.71;202.75;0.0;0.0
2016-04-17;0.0;0.0;218.97;116.79;210.09;0.0;0.0
2016-04-18;0.0;162.02;187.47;98.36;179.86;0.0;0.0
2016-04-19;0.0;303.43;223.85;112.19;214.77;0.0;0.0
2016-04-20;0.0;150.74;216.57;115.51;207.79;0.0;17.75
2016-04-21;0.0;0.0;209.75;111.87;201.24;0.0;396.8
2016-04-22;0.0;0.0;198.75;77.77;190.69;0.0;358.12
2016-04-23;0.0;65.06;207.28;110.55;198.88;0.0;327.46
2016-04-24;0.0;461.16;202.13;99.04;193.93;0.0;319.31
2016-04-25;0.0;478.79;207.17;96.43;198.76;0.0;327.28
2016-04-26;0.0;488.94;211.56;93.76;202.97;0.0;334.2
2016-04-27;0.0;482.1;208.61;92.3;200.13;0.0;329.53
2016-04-28;0.0;487.26;210.84;93.42;202.28;0.0;333.07
2016-04-29;0.0;524.84;199.25;100.39;141.77;0.0;328.68
2016-04-30;0.0;524.45;199.09;100.33;141.66;0.0;328.41
2016-05-01;0.0;510.73;193.89;97.69;87.09;0.0;319.83
2016-05-02;0.0;529.84;201.14;101.32;0.0;0.0;331.79
2016-05-03;0.0;529.53;201.03;111.05;0.0;0.0;331.57
2016-05-04;0.0;524.89;199.27;110.1;108.01;0.0;328.7
2016-05-05;0.0;528.12;200.49;110.78;148.14;0.0;330.72
2016-05-06;0.0;530.3;201.32;111.23;177.49;0.0;332.08
2016-05-07;0.0;527.97;200.43;110.71;176.84;0.0;330.6
2016-05-08;0.0;526.22;199.77;110.4;176.4;0.0;329.51
2016-05-09;0.0;519.43;197.2;108.96;174.12;0.0;325.25
2016-05-10;0.0;513.3;194.87;107.66;172.06;0.0;321.42
2016-05-11;0.0;511.56;194.21;107.36;171.49;0.0;320.36
2016-05-12;0.0;507.33;192.59;106.46;170.06;0.0;317.68
2016-05-13;0.0;503.72;191.23;105.69;168.86;0.0;315.47
2016-05-14;0.0;499.28;189.54;104.75;167.37;0.0;312.67
2016-05-15;0.0;464.72;146.36;71.02;155.79;0.0;291.03
2016-05-16;0.0;503.05;190.97;106.52;168.64;0.0;315.03
2016-05-17;0.0;494.92;187.88;103.84;165.91;0.0;309.94
2016-05-18;0.0;492.22;186.86;103.26;165.01;0.0;308.27
2016-05-19;0.0;487.62;185.12;102.32;163.48;0.0;305.4
2016-05-20;0.0;486.94;184.86;102.15;163.26;0.0;304.95
2016-05-21;0.0;480.05;182.24;100.7;160.94;0.0;300.64
2016-05-22;0.0;482.26;183.08;101.14;161.68;0.0;301.99
2016-05-23;0.0;484.2;183.82;101.57;162.49;0.0;303.22
2016-05-24;0.0;487.5;185.07;102.31;163.66;0.0;305.3
2016-05-25;0.0;489.56;185.85;102.71;164.35;0.0;306.56
2016-05-26;0.0;489.67;185.89;102.73;164.39;0.0;306.63
2016-05-27;0.0;485.01;184.12;101.76;162.82;0.0;303.71
2016-05-28;0.0;486.67;184.75;102.13;163.38;0.0;304.75
2016-05-29;0.0;482.01;182.98;101.12;161.83;0.0;301.83
2016-05-30;0.0;480.45;182.4;100.78;161.31;0.0;300.85
2016-05-31;0.0;489.68;185.9;102.74;192.14;0.0;306.65
2016-06-01;0.0;489.27;185.75;102.65;192.48;0.0;306.39
2016-06-02;0.0;485.42;184.28;101.83;190.97;0.0;303.97
2016-06-03;0.0;463.16;175.83;97.14;135.1;0.0;290.02
2016-06-04;0.0;489.13;185.69;102.59;0.0;0.0;306.28
2016-06-05;0.0;491.8;186.7;103.15;0.0;0.0;307.96
2016-06-06;0.0;492.54;186.99;103.3;0.0;0.0;308.43
2016-06-07;0.0;494.17;187.6;103.68;0.0;0.0;309.44
2016-06-08;0.0;426.92;116.93;91.57;65.83;0.0;273.03
2016-06-09;0.0;479.12;96.32;102.38;107.03;0.0;294.42
2016-06-10;0.0;493.94;187.51;105.78;83.58;0.0;303.56
2016-06-11;0.0;495.73;188.19;109.05;83.98;0.0;304.66
2016-06-12;0.0;472.0;179.18;91.46;80.03;0.0;290.07
2016-06-13;0.0;494.25;187.63;107.23;83.81;0.0;306.71
2016-06-14;0.0;495.97;188.28;104.48;84.23;0.0;310.88
2016-06-15;0.0;492.73;187.06;103.8;128.62;0.0;308.85
2016-06-16;0.0;496.68;188.56;104.63;129.65;0.0;311.32
2016-06-17;0.0;490.41;186.17;103.29;159.82;0.0;307.36
2016-06-18;0.0;491.08;186.43;103.44;160.05;0.0;307.78
2016-06-19;0.0;491.55;186.61;103.55;160.21;0.0;308.09
2016-06-20;0.0;492.63;187.02;103.75;160.56;0.0;308.76
2016-06-21;0.0;491.13;186.45;103.44;160.07;0.0;307.81
2016-06-22;0.0;490.04;186.03;103.21;159.71;0.0;307.13
2016-06-23;0.0;490.31;186.14;103.27;123.52;0.0;307.3
2016-06-24;0.0;490.94;186.37;103.37;146.47;0.0;307.67
2016-06-25;0.0;487.12;184.92;102.57;145.33;0.0;305.29
2016-06-26;0.0;488.4;185.41;102.85;145.73;0.0;306.09
2016-06-27;0.0;481.51;182.8;101.46;143.68;0.0;301.79
2016-06-28;0.0;485.3;184.23;102.26;144.8;0.0;304.15
2016-06-29;0.0;485.8;184.42;102.38;144.95;0.0;304.48
2016-06-30;0.0;481.56;182.81;101.47;143.7;0.0;301.79
2016-07-01;0.0;488.27;185.36;102.89;145.84;0.0;306.02
2016-07-02;0.0;482.07;183.0;101.58;144.01;0.0;302.11
2016-07-03;0.0;486.12;184.55;102.43;145.22;0.0;304.65
2016-07-04;0.0;477.82;181.4;100.67;142.74;0.0;299.45
2016-07-05;0.0;483.57;183.58;101.88;144.46;0.0;303.04
2016-07-06;0.0;465.8;176.83;98.3;106.3;0.0;291.91
2016-07-07;0.0;480.48;182.4;106.19;0.0;0.0;301.12
2016-07-08;0.0;478.35;181.6;106.3;0.0;0.0;299.78
2016-07-09;0.0;444.4;176.04;102.09;0.0;0.0;332.84
2016-07-10;0.0;472.4;188.96;113.38;0.0;0.0;352.18
2016-07-11;0.0;453.73;180.55;108.84;0.0;0.0;340.31
2016-07-12;0.0;474.35;189.74;113.84;0.0;0.0;353.77
2016-07-13;0.0;470.58;106.49;68.47;0.0;0.0;354.56
2016-07-14;0.0;488.01;47.82;0.0;0.0;0.0;194.53
2016-07-15;0.0;464.35;38.42;0.0;0.0;0.0;348.25
2016-07-16;0.0;502.17;184.02;0.0;0.0;0.0;200.85
2016-07-17;0.0;374.6;80.78;0.0;0.0;0.0;299.64
2016-07-18;0.0;446.26;125.94;0.0;0.0;0.0;336.84
2016-07-19;0.0;470.63;143.87;0.0;0.0;0.0;352.97
2016-07-20;0.0;475.86;145.49;0.0;0.0;0.0;356.89
2016-07-21;0.0;467.17;142.5;0.0;0.0;0.0;350.38
2016-07-22;0.0;445.26;134.8;0.0;0.0;0.0;333.94
2016-07-23;0.0;445.0;136.3;0.0;0.0;0.0;333.75
2016-07-24;0.0;458.61;139.91;0.0;0.0;0.0;343.96
2016-07-25;0.0;458.62;133.66;0.0;0.0;0.0;343.75
2016-07-26;0.0;454.03;129.53;0.0;0.0;0.0;340.52
2016-07-27;0.0;445.56;126.9;0.0;0.0;0.0;334.18
2016-07-28;0.0;451.59;128.63;0.0;0.0;0.0;338.69
2016-07-29;0.0;457.03;130.18;0.0;0.0;0.0;342.77
2016-07-30;0.0;465.67;132.63;0.0;0.0;0.0;349.25
2016-07-31;0.0;456.52;131.94;0.0;0.0;0.0;342.39
2016-08-01;0.0;468.5;136.17;0.0;0.0;0.0;351.38
2016-08-02;0.0;457.4;129.85;0.0;0.0;0.0;343.05
2016-08-03;0.0;442.04;123.16;0.0;0.0;0.0;331.52
2016-08-04;0.0;423.06;118.81;0.0;0.0;0.0;317.3
2016-08-05;0.0;433.87;121.77;0.0;0.0;0.0;325.41
2016-08-06;0.0;422.88;118.7;0.0;0.0;0.0;317.16
